Property,X,Y,Z,Value
Permeability,6,34,0,0.803575
Permeability,6,34,1,0.5740198
Permeability,6,34,2,0.4672147
Permeability,6,35,0,0.7456697
Permeability,6,35,1,0.34976423
Permeability,6,35,2,0.51292956
Permeability,6,36,0,0.69884723
Permeability,6,36,1,0.32401386
Permeability,6,36,2,0.55864435
Permeability,6,37,0,0.7074412
Permeability,6,37,1,0.29319397
Permeability,6,37,2,0.59667724
Permeability,6,38,0,0.71603525
Permeability,6,38,1,0.8017164
Permeability,6,38,2,0.627031
Permeability,6,39,0,0.7045871
Permeability,6,39,1,0.83059704
Permeability,6,39,2,0.6573848
Permeability,7,0,0,0.9365246
Permeability,7,0,1,0.43604955
Permeability,7,0,2,0.60976535
Permeability,7,1,0,0.46395203
Permeability,7,1,1,0.49881718
Permeability,7,1,2,0.57317966
Permeability,7,2,0,0.46248183
Permeability,7,2,1,0.9825588
Permeability,7,2,2,0.53659683
Permeability,7,3,0,0.95795065
Permeability,7,3,1,1.0
Permeability,7,3,2,0.5147393
Permeability,7,4,0,0.96201605
Permeability,7,4,1,0.97026193
Permeability,7,4,2,0.5076068
Permeability,7,5,0,0.96503705
Permeability,7,5,1,0.42821226
Permeability,7,5,2,0.5004773
Permeability,7,6,0,0.96778756
Permeability,7,6,1,0.42646006
Permeability,7,6,2,0.55032367
Permeability,7,7,0,0.96917725
Permeability,7,7,1,0.4120485
Permeability,7,7,2,0.6115635
Permeability,7,8,0,0.97056687
Permeability,7,8,1,0.6853736
Permeability,7,8,2,0.6562512
Permeability,7,9,0,0.92779535
Permeability,7,9,1,0.6017266
Permeability,7,9,2,0.52261686
Permeability,7,10,0,0.9396521
Permeability,7,10,1,0.5411485
Permeability,7,10,2,0.7018711
Permeability,7,11,0,0.94825757
Permeability,7,11,1,0.3068086
Permeability,7,11,2,0.7543932
Permeability,7,12,0,0.95362055
Permeability,7,12,1,0.3290431
Permeability,7,12,2,0.8794019
Permeability,7,13,0,0.5707168
Permeability,7,13,1,0.35127762
Permeability,7,13,2,0.89679426
Permeability,7,14,0,0.66040295
Permeability,7,14,1,0.28399864
Permeability,7,14,2,0.7060573
Permeability,7,15,0,0.790789
Permeability,7,15,1,0.23132403
Permeability,7,15,2,0.9400894
Permeability,7,16,0,0.74042183
Permeability,7,16,1,0.1851664
Permeability,7,16,2,0.91131514
Permeability,7,17,0,0.3984425
Permeability,7,17,1,0.1390085
Permeability,7,17,2,0.9399599
Permeability,7,18,0,0.43944746
Permeability,7,18,1,0.14294903
Permeability,7,18,2,0.9686047
Permeability,7,19,0,0.60069084
Permeability,7,19,1,0.19698828
Permeability,7,19,2,0.41615704
Permeability,7,20,0,0.2562055
Permeability,7,20,1,0.25102666
Permeability,7,20,2,0.92786443
Permeability,7,21,0,0.23843919
Permeability,7,21,1,0.5034609
Permeability,7,21,2,0.29220137
Permeability,7,22,0,0.23715022
Permeability,7,22,1,0.5189197
Permeability,7,22,2,0.282117
Permeability,7,23,0,0.22854471
Permeability,7,23,1,0.54451764
Permeability,7,23,2,0.71490455
Permeability,7,24,0,0.7214702
Permeability,7,24,1,0.5658113
Permeability,7,24,2,0.19348738
Permeability,7,25,0,0.3494046
Permeability,7,25,1,0.5655955
Permeability,7,25,2,0.50616825
Permeability,7,26,0,0.33464774
Permeability,7,26,1,0.56537974
Permeability,7,26,2,0.55450416
Permeability,7,27,0,0.3434374
Permeability,7,27,1,0.8453424
Permeability,7,27,2,0.4303845
Permeability,7,28,0,0.35151353
Permeability,7,28,1,0.11775711
Permeability,7,28,2,0.41288862
Permeability,7,29,0,0.35603064
Permeability,7,29,1,0.7582917
Permeability,7,29,2,0.22780241
Permeability,7,30,0,0.36054775
Permeability,7,30,1,0.692834
Permeability,7,30,2,0.25213724
Permeability,7,31,0,0.41077104
Permeability,7,31,1,0.62737626
Permeability,7,31,2,0.27647206
Permeability,7,32,0,0.5067063
Permeability,7,32,1,0.5841444
Permeability,7,32,2,0.31507748
Permeability,7,33,0,0.60263866
Permeability,7,33,1,0.40407595
Permeability,7,33,2,0.356537
Permeability,7,34,0,0.6322559
Permeability,7,34,1,0.3290287
Permeability,7,34,2,0.39642853
Permeability,7,35,0,0.64860666
Permeability,7,35,1,0.27498746
Permeability,7,35,2,0.42847407
Permeability,7,36,0,0.66441363
Permeability,7,36,1,0.23406306
Permeability,7,36,2,0.4605196
Permeability,7,37,0,0.67747873
Permeability,7,37,1,0.25871438
Permeability,7,37,2,0.4738465
Permeability,7,38,0,0.69054383
Permeability,7,38,1,0.6535697
Permeability,7,38,2,0.46845475
Permeability,7,39,0,0.69234776
Permeability,7,39,1,0.6454303
Permeability,7,39,2,0.463063
Permeability,8,0,0,0.87055475
Permeability,8,0,1,0.44770485
Permeability,8,0,2,0.5139826
Permeability,8,1,0,0.4300047
Permeability,8,1,1,0.3981692
Permeability,8,1,2,0.5154269
Permeability,8,2,0,0.44005454
Permeability,8,2,1,0.4390274
Permeability,8,2,2,0.5168741
Permeability,8,3,0,0.9524841
Permeability,8,3,1,0.8022429
Permeability,8,3,2,0.5251516
Permeability,8,4,0,0.9632072
Permeability,8,4,1,0.8662189
Permeability,8,4,2,0.54025656
Permeability,8,5,0,0.96932685
Permeability,8,5,1,0.4611382
Permeability,8,5,2,0.55536157
Permeability,8,6,0,0.9748999
Permeability,8,6,1,0.43501955
Permeability,8,6,2,0.55391145
Permeability,8,7,0,0.9777396
Permeability,8,7,1,0.4628616
Permeability,8,7,2,0.5491498
Permeability,8,8,0,0.9805822
Permeability,8,8,1,0.50149864
Permeability,8,8,2,0.55855805
Permeability,8,9,0,0.98280334
Permeability,8,9,1,0.5367522
Permeability,8,9,2,0.632863
Permeability,8,10,0,0.98440015
Permeability,8,10,1,0.55014527
Permeability,8,10,2,0.70927685
Permeability,8,11,0,0.30664745
Permeability,8,11,1,0.4053016
Permeability,8,11,2,0.7962153
Permeability,8,12,0,0.3852796
Permeability,8,12,1,0.38950324
Permeability,8,12,2,0.8831566
Permeability,8,13,0,0.550269
Permeability,8,13,1,0.37370202
Permeability,8,13,2,0.87262917
Permeability,8,14,0,0.7007059
Permeability,8,14,1,0.3727497
Permeability,8,14,2,0.76463586
Permeability,8,15,0,0.7118461
Permeability,8,15,1,0.3671709
Permeability,8,15,2,0.79775167
Permeability,8,16,0,0.6356308
Permeability,8,16,1,0.26674733
Permeability,8,16,2,0.7998606
Permeability,8,17,0,0.25809866
Permeability,8,17,1,0.16632433
Permeability,8,17,2,0.80714554
Permeability,8,18,0,0.27419338
Permeability,8,18,1,0.12883927
Permeability,8,18,2,0.81442755
Permeability,8,19,0,0.33000407
Permeability,8,19,1,0.15429215
Permeability,8,19,2,0.60069084
Permeability,8,20,0,0.38581187
Permeability,8,20,1,0.17974532
Permeability,8,20,2,0.25769874
Permeability,8,21,0,0.13075371
Permeability,8,21,1,0.55021435
Permeability,8,21,2,0.26664662
Permeability,8,22,0,0.13611352
Permeability,8,22,1,0.7157015
Permeability,8,22,2,0.2532219
Permeability,8,23,0,0.16825949
Permeability,8,23,1,0.80817264
Permeability,8,23,2,0.3501699
Permeability,8,24,0,0.20040545
Permeability,8,24,1,0.5482867
Permeability,8,24,2,0.32319963
Permeability,8,25,0,0.49343404
Permeability,8,25,1,0.5652215
Permeability,8,25,2,0.68615615
Permeability,8,26,0,0.49218825
Permeability,8,26,1,0.58215344
Permeability,8,26,2,0.72558445
Permeability,8,27,0,0.50720406
Permeability,8,27,1,0.86222255
Permeability,8,27,2,0.3761706
Permeability,8,28,0,0.49734122
Permeability,8,28,1,0.26528576
Permeability,8,28,2,0.37909952
Permeability,8,29,0,0.36310264
Permeability,8,29,1,0.30864707
Permeability,8,29,2,0.2562055
Permeability,8,30,0,0.22886407
Permeability,8,30,1,0.35639027
Permeability,8,30,2,0.33566338
Permeability,8,31,0,0.24003024
Permeability,8,31,1,0.6312719
Permeability,8,31,2,0.4151184
Permeability,8,32,0,0.3965954
Permeability,8,32,1,0.82162327
Permeability,8,32,2,0.41765603
Permeability,8,33,0,0.55316055
Permeability,8,33,1,0.7747893
Permeability,8,33,2,0.40480962
Permeability,8,34,0,0.6379037
Permeability,8,34,1,0.6451138
Permeability,8,34,2,0.39040378
Permeability,8,35,0,0.70828134
Permeability,8,35,1,0.49887183
Permeability,8,35,2,0.36819804
Permeability,8,36,0,0.77642924
Permeability,8,36,1,0.37926638
Permeability,8,36,2,0.34598944
Permeability,8,37,0,0.8334253
Permeability,8,37,1,0.3928407
Permeability,8,37,2,0.33015943
Permeability,8,38,0,0.8904214
Permeability,8,38,1,0.83423376
Permeability,8,38,2,0.3207138
Permeability,8,39,0,0.8731873
Permeability,8,39,1,0.78700846
Permeability,8,39,2,0.31126526
Permeability,9,0,0,0.6844702
Permeability,9,0,1,0.52612984
Permeability,9,0,2,0.51546717
Permeability,9,1,0,0.44355315
Permeability,9,1,1,0.5136316
Permeability,9,1,2,0.50086284
Permeability,9,2,0,0.4416715
Permeability,9,2,1,0.4924472
Permeability,9,2,2,0.48625848
Permeability,9,3,0,0.9465946
Permeability,9,3,1,0.47126284
Permeability,9,3,2,0.4821902
Permeability,9,4,0,0.945015
Permeability,9,4,1,0.7190476
Permeability,9,4,2,0.48865226
Permeability,9,5,0,0.91935384
Permeability,9,5,1,0.4980231
Permeability,9,5,2,0.4521529
Permeability,9,6,0,0.89791054
Permeability,9,6,1,0.5229218
Permeability,9,6,2,0.5283999
Permeability,9,7,0,0.89754516
Permeability,9,7,1,0.51756746
Permeability,9,7,2,0.5670485
Permeability,9,8,0,0.89717686
Permeability,9,8,1,0.5061625
Permeability,9,8,2,0.59714335
Permeability,9,9,0,0.91131514
Permeability,9,9,1,0.49797705
Permeability,9,9,2,0.6188801
Permeability,9,10,0,0.9399599
Permeability,9,10,1,0.5058892
Permeability,9,10,2,0.6418281
Permeability,9,11,0,0.23148802
Permeability,9,11,1,0.41327414
Permeability,9,11,2,0.6708383
Permeability,9,12,0,0.23777744
Permeability,9,12,1,0.47080538
Permeability,9,12,2,0.6998485
Permeability,9,13,0,0.55021435
Permeability,9,13,1,0.4122211
Permeability,9,13,2,0.74303144
Permeability,9,14,0,0.66893077
Permeability,9,14,1,0.54495496
Permeability,9,14,2,0.80039
Permeability,9,15,0,0.5555687
Permeability,9,15,1,0.61179656
Permeability,9,15,2,0.97132355
Permeability,9,16,0,0.52587664
Permeability,9,16,1,0.4134813
Permeability,9,16,2,0.9770088
Permeability,9,17,0,0.8773678
Permeability,9,17,1,0.21516603
Permeability,9,17,2,0.98404914
Permeability,9,18,0,0.76421577
Permeability,9,18,1,0.1601992
Permeability,9,18,2,0.9910866
Permeability,9,19,0,0.5841444
Permeability,9,19,1,0.74303144
Permeability,9,19,2,0.33000407
Permeability,9,20,0,0.40407595
Permeability,9,20,1,0.80039
Permeability,9,20,2,0.3142431
Permeability,9,21,0,0.3290287
Permeability,9,21,1,0.8577457
Permeability,9,21,2,0.3340263
Permeability,9,22,0,0.1254474
Permeability,9,22,1,0.83729506
Permeability,9,22,2,0.30434862
Permeability,9,23,0,0.17566122
Permeability,9,23,1,0.80128765
Permeability,9,23,2,0.49881718
Permeability,9,24,0,0.22587474
Permeability,9,24,1,0.82307625
Permeability,9,24,2,0.47162536
Permeability,9,25,0,0.5844206
Permeability,9,25,1,0.42501286
Permeability,9,25,2,0.46519783
Permeability,9,26,0,0.59576803
Permeability,9,26,1,0.36269984
Permeability,9,26,2,0.4951431
Permeability,9,27,0,0.6075154
Permeability,9,27,1,0.29177555
Permeability,9,27,2,0.3841086
Permeability,9,28,0,0.62327635
Permeability,9,28,1,0.29780313
Permeability,9,28,2,0.3798188
Permeability,9,29,0,0.6591082
Permeability,9,29,1,0.31439272
Permeability,9,29,2,0.27024305
Permeability,9,30,0,0.69494295
Permeability,9,30,1,0.33309698
Permeability,9,30,2,0.3087679
Permeability,9,31,0,0.6625694
Permeability,9,31,1,0.3523738
Permeability,9,31,2,0.34729278
Permeability,9,32,0,0.56199336
Permeability,9,32,1,0.97061867
Permeability,9,32,2,0.39917907
Permeability,9,33,0,0.4614144
Permeability,9,33,1,0.9698908
Permeability,9,33,2,0.4537382
Permeability,9,34,0,0.5075982
Permeability,9,34,1,0.82507586
Permeability,9,34,2,0.49156967
Permeability,9,35,0,0.5831374
Permeability,9,35,1,0.6514464
Permeability,9,35,2,0.44575414
Permeability,9,36,0,0.6549162
Permeability,9,36,1,0.500929
Permeability,9,36,2,0.3999386
Permeability,9,37,0,0.7079188
Permeability,9,37,1,0.4659718
Permeability,9,37,2,0.37812704
Permeability,9,38,0,0.7609215
Permeability,9,38,1,0.928063
Permeability,9,38,2,0.38031656
Permeability,9,39,0,0.7533546
Permeability,9,39,1,0.41327414
Permeability,9,39,2,0.38250604
Permeability,10,0,0,0.7340634
Permeability,10,0,1,0.31497964
Permeability,10,0,2,0.46395203
Permeability,10,1,0,0.39331546
Permeability,10,1,1,0.33567202
Permeability,10,1,2,0.7188088
Permeability,10,2,0,0.3255445
Permeability,10,2,1,0.30916497
Permeability,10,2,2,0.52397776
Permeability,10,3,0,0.96235555
Permeability,10,3,1,0.28266078
Permeability,10,3,2,0.50156486
Permeability,10,4,0,0.92256474
Permeability,10,4,1,0.27353162
Permeability,10,4,2,0.41012082
Permeability,10,5,0,0.8581082
Permeability,10,5,1,0.28178325
Permeability,10,5,2,0.39471373
Permeability,10,6,0,0.80388576
Permeability,10,6,1,0.290032
Permeability,10,6,2,0.4403883
Permeability,10,7,0,0.8008187
Permeability,10,7,1,0.3216431
Permeability,10,7,2,0.51100475
Permeability,10,8,0,0.79775167
Permeability,10,8,1,0.35792956
Permeability,10,8,2,0.5376413
Permeability,10,9,0,0.7998606
Permeability,10,9,1,0.39500144
Permeability,10,9,2,0.58191466
Permeability,10,10,0,0.80714554
Permeability,10,10,1,0.43601504
Permeability,10,10,2,0.626165
Permeability,10,11,0,0.14667234
Permeability,10,11,1,0.239872
Permeability,10,11,2,0.67030317
Permeability,10,12,0,0.120251305
Permeability,10,12,1,0.6251206
Permeability,10,12,2,0.7144413
Permeability,10,13,0,0.6573848
Permeability,10,13,1,0.40271506
Permeability,10,13,2,0.6952853
Permeability,10,14,0,0.5287509
Permeability,10,14,1,0.51706684
Permeability,10,14,2,0.612841
Permeability,10,15,0,0.60976535
Permeability,10,15,1,0.905417
Permeability,10,15,2,0.6876494
Permeability,10,16,0,0.57317966
Permeability,10,16,1,0.8327578
Permeability,10,16,2,0.93804085
Permeability,10,17,0,0.9069994
Permeability,10,17,1,0.76010144
Permeability,10,17,2,0.3340263
Permeability,10,18,0,0.86845446
Permeability,10,18,1,0.7352948
Permeability,10,18,2,0.30434862
Permeability,10,19,0,0.82162327
Permeability,10,19,1,0.6952853
Permeability,10,19,2,0.5655955
Permeability,10,20,0,0.7747893
Permeability,10,20,1,0.612841
Permeability,10,20,2,0.29876122
Permeability,10,21,0,0.6451138
Permeability,10,21,1,0.5303938
Permeability,10,21,2,0.29473037
Permeability,10,22,0,0.49887183
Permeability,10,22,1,0.4685756
Permeability,10,22,2,0.2676191
Permeability,10,23,0,0.26581803
Permeability,10,23,1,0.41088325
Permeability,10,23,2,0.3981692
Permeability,10,24,0,0.3518847
Permeability,10,24,1,0.3628063
Permeability,10,24,2,0.4390274
Permeability,10,25,0,0.579026
Permeability,10,25,1,0.47135204
Permeability,10,25,2,0.5406047
Permeability,10,26,0,0.5986682
Permeability,10,26,1,0.35215226
Permeability,10,26,2,0.55029494
Permeability,10,27,0,0.61963964
Permeability,10,27,1,0.42821226
Permeability,10,27,2,0.38748637
Permeability,10,28,0,0.6477349
Permeability,10,28,1,0.42646006
Permeability,10,28,2,0.35291758
Permeability,10,29,0,0.7114606
Permeability,10,29,1,0.4120485
Permeability,10,29,2,0.40199578
Permeability,10,30,0,0.77518344
Permeability,10,30,1,0.3951079
Permeability,10,30,2,0.41615704
Permeability,10,31,0,0.7997081
Permeability,10,31,1,0.39833894
Permeability,10,31,2,0.43031543
Permeability,10,32,0,0.785029
Permeability,10,32,1,0.9825588
Permeability,10,32,2,0.41592398
Permeability,10,33,0,0.7703498
Permeability,10,33,1,1.0
Permeability,10,33,2,0.39582145
Permeability,10,34,0,0.73060507
Permeability,10,34,1,0.97026193
Permeability,10,34,2,0.37945628
Permeability,10,35,0,0.6858483
Permeability,10,35,1,0.93108684
Permeability,10,35,2,0.38176087
Permeability,10,36,0,0.6445844
Permeability,10,36,1,0.8705519
Permeability,10,36,2,0.38406545
Permeability,10,37,0,0.6207934
Permeability,10,37,1,0.70322335
Permeability,10,37,2,0.38646787
Permeability,10,38,0,0.5970023
Permeability,10,38,1,0.8794019
Permeability,10,38,2,0.3889681
Permeability,10,39,0,0.56727576
Permeability,10,39,1,0.4423246
Permeability,10,39,2,0.3914712
Permeability,11,0,0,0.9396521
Permeability,11,0,1,0.3758915
Permeability,11,0,2,0.4300047
Permeability,11,1,0,0.2900464
Permeability,11,1,1,0.40299702
Permeability,11,1,2,0.70478565
Permeability,11,2,0,0.33616114
Permeability,11,2,1,0.3406351
Permeability,11,2,2,0.27278933
Permeability,11,3,0,0.95898354
Permeability,11,3,1,0.27827314
Permeability,11,3,2,0.44916067
Permeability,11,4,0,0.9605199
Permeability,11,4,1,0.27685183
Permeability,11,4,2,0.4460217
Permeability,11,5,0,0.961291
Permeability,11,5,1,0.33637404
Permeability,11,5,2,0.4220494
Permeability,11,6,0,0.96265477
Permeability,11,6,1,0.39589626
Permeability,11,6,2,0.29391038
Permeability,11,7,0,0.9669906
Permeability,11,7,1,0.40801185
Permeability,11,7,2,0.54403424
Permeability,11,8,0,0.97132355
Permeability,11,8,1,0.41064444
Permeability,11,8,2,0.5852982
Permeability,11,9,0,0.9770088
Permeability,11,9,1,0.42646295
Permeability,11,9,2,0.6329982
Permeability,11,10,0,0.98404914
Permeability,11,10,1,0.33963096
Permeability,11,10,2,0.67323786
Permeability,11,11,0,0.3096368
Permeability,11,11,1,0.29393628
Permeability,11,11,2,0.67616963
Permeability,11,12,0,0.24427977
Permeability,11,12,1,0.634782
Permeability,11,12,2,0.67910147
Permeability,11,13,0,0.463063
Permeability,11,13,1,0.5283251
Permeability,11,13,2,0.6143371
Permeability,11,14,0,0.33995897
Permeability,11,14,1,0.59785974
Permeability,11,14,2,0.48187083
Permeability,11,15,0,0.5139826
Permeability,11,15,1,0.96778756
Permeability,11,15,2,0.5352302
Permeability,11,16,0,0.5154269
Permeability,11,16,1,0.96917725
Permeability,11,16,2,0.738802
Permeability,11,17,0,0.95961076
Permeability,11,17,1,0.97056687
Permeability,11,17,2,0.29473037
Permeability,11,18,0,0.9713466
Permeability,11,18,1,0.97234786
Permeability,11,18,2,0.3007781
Permeability,11,19,0,0.97061867
Permeability,11,19,1,0.6143371
Permeability,11,19,2,0.5652215
Permeability,11,20,0,0.9698908
Permeability,11,20,1,0.48187083
Permeability,11,20,2,0.29382694
Permeability,11,21,0,0.82507586
Permeability,11,21,1,0.3494046
Permeability,11,21,2,0.29069662
Permeability,11,22,0,0.6514464
Permeability,11,22,1,0.33464774
Permeability,11,22,2,0.47908002
Permeability,11,23,0,0.47767597
Permeability,11,23,1,0.3434374
Permeability,11,23,2,0.4400085
Permeability,11,24,0,0.3984425
Permeability,11,24,1,0.3628063
Permeability,11,24,2,0.4924472
Permeability,11,25,0,0.65124786
Permeability,11,25,1,0.3628063
Permeability,11,25,2,0.512708
Permeability,11,26,0,0.61755085
Permeability,11,26,1,0.3628063
Permeability,11,26,2,0.5347814
Permeability,11,27,0,0.575021
Permeability,11,27,1,0.6378807
Permeability,11,27,2,0.267832
Permeability,11,28,0,0.53827137
Permeability,11,28,1,0.43501955
Permeability,11,28,2,0.25058645
Permeability,11,29,0,0.5304254
Permeability,11,29,1,0.4628616
Permeability,11,29,2,0.24442938
Permeability,11,30,0,0.52257943
Permeability,11,30,1,0.66777414
Permeability,11,30,2,0.60069084
Permeability,11,31,0,0.4998213
Permeability,11,31,1,0.5367522
Permeability,11,31,2,0.7619371
Permeability,11,32,0,0.46215382
Permeability,11,32,1,0.73325205
Permeability,11,32,2,0.664195
Permeability,11,33,0,0.42448634
Permeability,11,33,1,0.8022429
Permeability,11,33,2,0.5146587
Permeability,11,34,0,0.54971373
Permeability,11,34,1,0.8662189
Permeability,11,34,2,0.40579647
Permeability,11,35,0,0.5061625
Permeability,11,35,1,0.9291908
Permeability,11,35,2,0.50030756
Permeability,11,36,0,0.8280911
Permeability,11,36,1,0.9504528
Permeability,11,36,2,0.5948186
Permeability,11,37,0,0.5058892
Permeability,11,37,1,0.7631656
Permeability,11,37,2,0.582352
Permeability,11,38,0,0.69685626
Permeability,11,38,1,0.80926025
Permeability,11,38,2,0.46290475
Permeability,11,39,0,0.6303368
Permeability,11,39,1,0.4546963
Permeability,11,39,2,0.34345755
Permeability,12,0,0,0.79616636
Permeability,12,0,1,0.1862508
Permeability,12,0,2,0.44355315
Permeability,12,1,0,0.23325458
Permeability,12,1,1,0.22146696
Permeability,12,1,2,0.4416715
Permeability,12,2,0,0.23358834
Permeability,12,2,1,0.28014615
Permeability,12,2,2,0.7827618
Permeability,12,3,0,0.81243086
Permeability,12,3,1,0.33882824
Permeability,12,3,2,0.3757649
Permeability,12,4,0,0.26445714
Permeability,12,4,1,0.3869282
Permeability,12,4,2,0.29930788
Permeability,12,5,0,0.8008388
Permeability,12,5,1,0.4244432
Permeability,12,5,2,0.23244323
Permeability,12,6,0,0.80316645
Permeability,12,6,1,0.46195817
Permeability,12,6,2,0.2135318
Permeability,12,7,0,0.8545694
Permeability,12,7,1,0.50236183
Permeability,12,7,2,0.46752545
Permeability,12,8,0,0.9059723
Permeability,12,8,1,0.54334086
Permeability,12,8,2,0.52520055
Permeability,12,9,0,0.93804085
Permeability,12,9,1,0.58431417
Permeability,12,9,2,0.59551775
Permeability,12,10,0,0.9507808
Permeability,12,10,1,0.26018745
Permeability,12,10,2,0.6569705
Permeability,12,11,0,0.31411365
Permeability,12,11,1,0.2511964
Permeability,12,11,2,0.6741067
Permeability,12,12,0,0.2476115
Permeability,12,12,1,0.7456697
Permeability,12,12,2,0.6912401
Permeability,12,13,0,0.31126526
